sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,rings
I,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.0005000000237487257,0.001500000013038516,1
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,1.0049999952316284,29
I,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
I,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,1.0049999952316284,29
M,0.07500000298023224,0.054999999701976776,0.0,2.825500011444092,1.4880000352859497,0.7599999904632568,0.001500000013038516,1
I,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.0005000000237487257,1.0049999952316284,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,1.0049999952316284,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,1
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
F,0.07500000298023224,0.6499999761581421,0.5149999856948853,2.825500011444092,1.4880000352859497,0.0005000000237487257,1.0049999952316284,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,1
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,2.825500011444092,1.4880000352859497,0.7599999904632568,1.0049999952316284,29
M,0.07500000298023224,0.054999999701976776,0.0,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,1
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
F,0.07500000298023224,0.054999999701976776,0.0,2.825500011444092,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.0,0.0020000000949949026,0.012283868902553159,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.01777815498480522,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.0015004332986378152,29
F,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.0005000000237487257,0.001500000013038516,29
I,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.0005000000237487257,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0024060383453034066,0.0010000000474974513,0.7599999904632568,0.001500000013038516,1
M,0.07500000298023224,0.054999999701976776,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,1
M,0.07500000298023224,0.054999999701976776,3.0246463401342104e-06,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.0,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
F,0.07500000298023224,0.06022575141334886,0.0,0.0020000000949949026,1.4880000352859497,0.0005000000237487257,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.8149999976158142,0.6499999761581421,0.0,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,2.825500011444092,1.4880000352859497,0.7599999904632568,1.0049999952316284,29
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,1.0049999952316284,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.23849697376509024,0.054999999701976776,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.8149999976158142,0.4408230667390269,0.0,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,1
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
F,0.07500000298023224,0.054999999701976776,0.0,0.0020000000949949026,1.4880000352859497,0.0005000000237487257,0.001500000013038516,29
I,0.07500000298023224,0.6499999761581421,0.5149999856948853,2.825500011444092,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
I,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.0005000000237487257,1.0049999952316284,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,1.0049999952316284,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,1.0049999952316284,1
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,2.825500011444092,1.4880000352859497,0.7599999904632568,0.001500000013038516,1
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
I,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.0005000000237487257,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
I,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
F,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
F,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,1
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,1
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
F,0.8149999976158142,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.0005000000237487257,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
I,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.0005000000237487257,1.0049999952316284,1
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,1.0049999952316284,29
I,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.05500096083739099,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,2.825500011444092,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,1
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5148097731989264,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,1
F,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.0005000000237487257,0.001500000013038516,29
I,0.8149999976158142,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,1
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,1.0049999952316284,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
I,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,2.825500011444092,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
I,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.0005000000237487257,0.001500000013038516,29
I,0.07500000298023224,0.054999999701976776,0.5149999856948853,2.825500011444092,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,1
F,0.8149999976158142,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,1
M,0.07500000298023224,0.054999999701976776,0.0,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,1.0049999952316284,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.0005000000237487257,0.001500000013038516,1
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
I,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.0005000000237487257,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,2.825500011444092,0.0010000000474974513,0.7599999904632568,0.001500000013038516,15
I,0.07500000298023224,0.6499999761581421,0.5149999856948853,2.825500011444092,0.0010000000474974513,0.0005000000237487257,1.0049999952316284,29
F,0.07500000298023224,0.6499999761581421,0.5149999856948853,2.825500011444092,1.4880000352859497,0.0005000000237487257,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,3.285737152858653e-06,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599198596051662,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
I,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.0005000000237487257,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,1.0049999952316284,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.003471206822790979,29
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,1
M,0.07500000298023224,0.5351535619123895,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,1.0049999952316284,1
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,27
I,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.0005000000237487257,0.001500000013038516,1
M,0.07500000298023224,0.054999999701976776,0.0,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
I,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
F,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.0005000000237487257,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
I,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,1
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,2.825500011444092,0.0010000000474974513,0.7599999904632568,0.001500000013038516,1
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
I,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
F,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.0005000000237487257,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
I,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,1.0049999952316284,29
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,1
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
F,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.0005000000237487257,0.001500000013038516,29
F,0.07500000298023224,0.054999999701976776,0.0,0.0020000000949949026,0.0010000000474974513,0.20129657375033208,1.0049999952316284,29
I,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.07377232504803505,0.0005000000237487257,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
I,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,1
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.0750323944415203,0.054999999701976776,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,1.0049999952316284,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
F,0.07500000298023224,0.054999999701976776,0.5149999856948853,2.825500011444092,1.4880000352859497,0.0005000000237487257,0.001500000013038516,1
F,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.0005000000237487257,0.001500000013038516,1
I,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.0005000000237487257,0.001500000013038516,1
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,1.0049999952316284,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,1.0049999952316284,1
I,0.8149999976158142,0.054999999701976776,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
I,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
F,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,1.0049999952316284,29
F,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.0005000000237487257,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.18854545449906668,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.054999999701976776,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,1.0049999952316284,29
M,0.8149999976158142,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,1.0049999952316284,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,0.0020000000949949026,0.0010000000474974513,0.7599999904632568,1.0049999952316284,29
F,0.07500000298023224,0.6499999761581421,0.0,0.0020000000949949026,1.4880000352859497,0.7599999904632568,0.001500000013038516,29
M,0.07500000298023224,0.6499999761581421,0.5149999856948853,2.825500011444092,0.0010000000474974513,0.7599999904632568,0.001500000013038516,29
